TravelDate,DayOfWeek,TubeJourneyCount,BusJourneyCount,SourceFile,CalculatedDayOfWeek,Year,Month,MonthName,Quarter,DayOfMonth,WeekOfYear,IsWeekend,TotalJourneyCount
2021-09-26,Sunday,1683000,2733000,Journeys_2021.csv,Sunday,2021,9,September,3,26,38,1,4416000
2021-09-27,Monday,2251000,4450000,Journeys_2021.csv,Monday,2021,9,September,3,27,39,0,6701000
2021-09-28,Tuesday,2508000,4602000,Journeys_2021.csv,Tuesday,2021,9,September,3,28,39,0,7110000
2021-09-29,Wednesday,2645000,4694000,Journeys_2021.csv,Wednesday,2021,9,September,3,29,39,0,7339000
2021-09-30,Thursday,2776000,4697000,Journeys_2021.csv,Thursday,2021,9,September,3,30,39,0,7473000
2021-10-01,Friday,2650000,4692000,Journeys_2021.csv,Friday,2021,10,October,4,1,39,0,7342000
2021-10-02,Saturday,2259000,3500000,Journeys_2021.csv,Saturday,2021,10,October,4,2,39,1,5759000
2021-10-03,Sunday,1892000,2676000,Journeys_2021.csv,Sunday,2021,10,October,4,3,39,1,4568000
2021-10-04,Monday,2309000,4480000,Journeys_2021.csv,Monday,2021,10,October,4,4,40,0,6789000
2021-10-05,Tuesday,2533000,4576000,Journeys_2021.csv,Tuesday,2021,10,October,4,5,40,0,7109000
2021-10-06,Wednesday,2653000,4652000,Journeys_2021.csv,Wednesday,2021,10,October,4,6,40,0,7305000
2021-10-07,Thursday,2742000,4622000,Journeys_2021.csv,Thursday,2021,10,October,4,7,40,0,7364000
2021-10-08,Friday,2665000,4735000,Journeys_2021.csv,Friday,2021,10,October,4,8,40,0,7400000
2021-10-09,Saturday,2336000,3874000,Journeys_2021.csv,Saturday,2021,10,October,4,9,40,1,6210000
2021-10-10,Sunday,1612000,2687000,Journeys_2021.csv,Sunday,2021,10,October,4,10,40,1,4299000
2021-10-11,Monday,2344000,4478000,Journeys_2021.csv,Monday,2021,10,October,4,11,41,0,6822000
2021-10-12,Tuesday,2688000,4601000,Journeys_2021.csv,Tuesday,2021,10,October,4,12,41,0,7289000
2021-10-13,Wednesday,2709000,4629000,Journeys_2021.csv,Wednesday,2021,10,October,4,13,41,0,7338000
2021-10-14,Thursday,2812000,4658000,Journeys_2021.csv,Thursday,2021,10,October,4,14,41,0,7470000
2021-10-15,Friday,2714000,4782000,Journeys_2021.csv,Friday,2021,10,October,4,15,41,0,7496000
2021-10-16,Saturday,2390000,3678000,Journeys_2021.csv,Saturday,2021,10,October,4,16,41,1,6068000
2021-10-17,Sunday,1642000,2640000,Journeys_2021.csv,Sunday,2021,10,October,4,17,41,1,4282000
2021-10-18,Monday,2383000,4378000,Journeys_2021.csv,Monday,2021,10,October,4,18,42,0,6761000
2021-10-19,Tuesday,2617000,4507000,Journeys_2021.csv,Tuesday,2021,10,October,4,19,42,0,7124000
2021-10-20,Wednesday,2722000,4539000,Journeys_2021.csv,Wednesday,2021,10,October,4,20,42,0,7261000
2021-10-21,Thursday,2828000,4565000,Journeys_2021.csv,Thursday,2021,10,October,4,21,42,0,7393000
2021-10-22,Friday,2754000,4589000,Journeys_2021.csv,Friday,2021,10,October,4,22,42,0,7343000
2021-10-23,Saturday,2395000,3708000,Journeys_2021.csv,Saturday,2021,10,October,4,23,42,1,6103000
2021-10-24,Sunday,1660000,2696000,Journeys_2021.csv,Sunday,2021,10,October,4,24,42,1,4356000
2021-10-25,Monday,2406000,3850000,Journeys_2021.csv,Monday,2021,10,October,4,25,43,0,6256000
2021-10-26,Tuesday,2782000,3987000,Journeys_2021.csv,Tuesday,2021,10,October,4,26,43,0,6769000
2021-10-27,Wednesday,2844000,4022000,Journeys_2021.csv,Wednesday,2021,10,October,4,27,43,0,6866000
2021-10-28,Thursday,2944000,4102000,Journeys_2021.csv,Thursday,2021,10,October,4,28,43,0,7046000
2021-10-29,Friday,2842000,4183000,Journeys_2021.csv,Friday,2021,10,October,4,29,43,0,7025000
2021-10-30,Saturday,2495000,3888000,Journeys_2021.csv,Saturday,2021,10,October,4,30,43,1,6383000
2021-10-31,Sunday,1530000,2693000,Journeys_2021.csv,Sunday,2021,10,October,4,31,43,1,4223000
2021-11-01,Monday,2378000,4368000,Journeys_2021.csv,Monday,2021,11,November,4,1,44,0,6746000
2021-11-02,Tuesday,2675000,4551000,Journeys_2021.csv,Tuesday,2021,11,November,4,2,44,0,7226000
2021-11-03,Wednesday,2786000,4529000,Journeys_2021.csv,Wednesday,2021,11,November,4,3,44,0,7315000
2021-11-04,Thursday,2903000,4604000,Journeys_2021.csv,Thursday,2021,11,November,4,4,44,0,7507000
2021-11-05,Friday,2797000,4763000,Journeys_2021.csv,Friday,2021,11,November,4,5,44,0,7560000
2021-11-06,Saturday,2558000,3829000,Journeys_2021.csv,Saturday,2021,11,November,4,6,44,1,6387000
2021-11-07,Sunday,1745000,2767000,Journeys_2021.csv,Sunday,2021,11,November,4,7,44,1,4512000
2021-11-08,Monday,2382000,4485000,Journeys_2021.csv,Monday,2021,11,November,4,8,45,0,6867000
2021-11-09,Tuesday,2675000,4649000,Journeys_2021.csv,Tuesday,2021,11,November,4,9,45,0,7324000
2021-11-10,Wednesday,2762000,4649000,Journeys_2021.csv,Wednesday,2021,11,November,4,10,45,0,7411000
2021-11-11,Thursday,2905000,4738000,Journeys_2021.csv,Thursday,2021,11,November,4,11,45,0,7643000
2021-11-12,Friday,2893000,4838000,Journeys_2021.csv,Friday,2021,11,November,4,12,45,0,7731000
2021-11-13,Saturday,2610000,3779000,Journeys_2021.csv,Saturday,2021,11,November,4,13,45,1,6389000
2021-11-14,Sunday,1669000,2648000,Journeys_2021.csv,Sunday,2021,11,November,4,14,45,1,4317000
2021-11-15,Monday,2390000,4480000,Journeys_2021.csv,Monday,2021,11,November,4,15,46,0,6870000
2021-11-16,Tuesday,2711000,4691000,Journeys_2021.csv,Tuesday,2021,11,November,4,16,46,0,7402000
2021-11-17,Wednesday,2833000,4718000,Journeys_2021.csv,Wednesday,2021,11,November,4,17,46,0,7551000
2021-11-18,Thursday,2950000,4752000,Journeys_2021.csv,Thursday,2021,11,November,4,18,46,0,7702000
2021-11-19,Friday,2949000,4843000,Journeys_2021.csv,Friday,2021,11,November,4,19,46,0,7792000
2021-11-20,Saturday,2667000,3813000,Journeys_2021.csv,Saturday,2021,11,November,4,20,46,1,6480000
2021-11-21,Sunday,1813000,2734000,Journeys_2021.csv,Sunday,2021,11,November,4,21,46,1,4547000
2021-11-22,Monday,2461000,4518000,Journeys_2021.csv,Monday,2021,11,November,4,22,47,0,6979000
2021-11-23,Tuesday,2816000,4663000,Journeys_2021.csv,Tuesday,2021,11,November,4,23,47,0,7479000
2021-11-24,Wednesday,2900000,4646000,Journeys_2021.csv,Wednesday,2021,11,November,4,24,47,0,7546000
2021-11-25,Thursday,3081000,4765000,Journeys_2021.csv,Thursday,2021,11,November,4,25,47,0,7846000
2021-11-26,Friday,2232000,5147000,Journeys_2021.csv,Friday,2021,11,November,4,26,47,0,7379000
2021-11-27,Saturday,2608000,3678000,Journeys_2021.csv,Saturday,2021,11,November,4,27,47,1,6286000
2021-11-28,Sunday,1854000,2698000,Journeys_2021.csv,Sunday,2021,11,November,4,28,47,1,4552000
2021-11-29,Monday,2496000,4461000,Journeys_2021.csv,Monday,2021,11,November,4,29,48,0,6957000
2021-11-30,Tuesday,2731000,4634000,Journeys_2021.csv,Tuesday,2021,11,November,4,30,48,0,7365000
2021-12-01,Wednesday,2865000,4680000,Journeys_2021.csv,Wednesday,2021,12,December,4,1,48,0,7545000
2021-12-02,Thursday,3007000,4726000,Journeys_2021.csv,Thursday,2021,12,December,4,2,48,0,7733000
2021-12-03,Friday,2903000,4788000,Journeys_2021.csv,Friday,2021,12,December,4,3,48,0,7691000
2021-12-04,Saturday,2761000,3831000,Journeys_2021.csv,Saturday,2021,12,December,4,4,48,1,6592000
2021-12-05,Sunday,1806000,2600000,Journeys_2021.csv,Sunday,2021,12,December,4,5,48,1,4406000
2021-12-06,Monday,2487000,4441000,Journeys_2021.csv,Monday,2021,12,December,4,6,49,0,6928000
2021-12-07,Tuesday,2720000,4503000,Journeys_2021.csv,Tuesday,2021,12,December,4,7,49,0,7223000
2021-12-08,Wednesday,2850000,4653000,Journeys_2021.csv,Wednesday,2021,12,December,4,8,49,0,7503000
2021-12-09,Thursday,2938000,4749000,Journeys_2021.csv,Thursday,2021,12,December,4,9,49,0,7687000
2021-12-10,Friday,2862000,4854000,Journeys_2021.csv,Friday,2021,12,December,4,10,49,0,7716000
2021-12-11,Saturday,2635000,3718000,Journeys_2021.csv,Saturday,2021,12,December,4,11,49,1,6353000
2021-12-12,Sunday,1744000,2677000,Journeys_2021.csv,Sunday,2021,12,December,4,12,49,1,4421000
2021-12-13,Monday,2177000,4368000,Journeys_2021.csv,Monday,2021,12,December,4,13,50,0,6545000
2021-12-14,Tuesday,2213000,4404000,Journeys_2021.csv,Tuesday,2021,12,December,4,14,50,0,6617000
2021-12-15,Wednesday,2259000,4453000,Journeys_2021.csv,Wednesday,2021,12,December,4,15,50,0,6712000
2021-12-16,Thursday,2163000,4319000,Journeys_2021.csv,Thursday,2021,12,December,4,16,50,0,6482000
2021-12-17,Friday,2106000,4353000,Journeys_2021.csv,Friday,2021,12,December,4,17,50,0,6459000
2021-12-18,Saturday,1520000,3560000,Journeys_2021.csv,Saturday,2021,12,December,4,18,50,1,5080000
2021-12-19,Sunday,1349000,2497000,Journeys_2021.csv,Sunday,2021,12,December,4,19,50,1,3846000
2021-12-20,Monday,1791000,3565000,Journeys_2021.csv,Monday,2021,12,December,4,20,51,0,5356000
2021-12-21,Tuesday,1793000,3554000,Journeys_2021.csv,Tuesday,2021,12,December,4,21,51,0,5347000
2021-12-22,Wednesday,1728000,3535000,Journeys_2021.csv,Wednesday,2021,12,December,4,22,51,0,5263000
2021-12-23,Thursday,1605000,3522000,Journeys_2021.csv,Thursday,2021,12,December,4,23,51,0,5127000
2021-12-24,Friday,1132000,3080000,Journeys_2021.csv,Friday,2021,12,December,4,24,51,0,4212000
2021-12-25,Saturday,0,0,Journeys_2021.csv,Saturday,2021,12,December,4,25,51,1,0
2021-12-26,Sunday,692000,1737000,Journeys_2021.csv,Sunday,2021,12,December,4,26,51,1,2429000
2021-12-27,Monday,1110000,2238000,Journeys_2021.csv,Monday,2021,12,December,4,27,52,0,3348000
2021-12-28,Tuesday,1240000,2416000,Journeys_2021.csv,Tuesday,2021,12,December,4,28,52,0,3656000
2021-12-29,Wednesday,1487000,2968000,Journeys_2021.csv,Wednesday,2021,12,December,4,29,52,0,4455000
2021-12-30,Thursday,1527000,3083000,Journeys_2021.csv,Thursday,2021,12,December,4,30,52,0,4610000
2021-12-31,Friday,1620000,3230000,Journeys_2021.csv,Friday,2021,12,December,4,31,52,0,4850000
2022-01-01,Saturday,973000,1787000,Journeys_2022.csv,Saturday,2022,1,January,1,1,52,1,2760000
2022-01-02,Sunday,1119000,2135000,Journeys_2022.csv,Sunday,2022,1,January,1,2,52,1,3254000
2022-01-03,Monday,1121000,2413000,Journeys_2022.csv,Monday,2022,1,January,1,3,1,0,3534000
2022-01-04,Tuesday,1491000,3351000,Journeys_2022.csv,Tuesday,2022,1,January,1,4,1,0,4842000
2022-01-05,Wednesday,1686000,3819000,Journeys_2022.csv,Wednesday,2022,1,January,1,5,1,0,5505000
2022-01-06,Thursday,1690000,3890000,Journeys_2022.csv,Thursday,2022,1,January,1,6,1,0,5580000
2022-01-07,Friday,1821000,4066000,Journeys_2022.csv,Friday,2022,1,January,1,7,1,0,5887000
2022-01-08,Saturday,1532000,2918000,Journeys_2022.csv,Saturday,2022,1,January,1,8,1,1,4450000
2022-01-09,Sunday,1161000,2383000,Journeys_2022.csv,Sunday,2022,1,January,1,9,1,1,3544000
2022-01-10,Monday,1717000,4012000,Journeys_2022.csv,Monday,2022,1,January,1,10,2,0,5729000
2022-01-11,Tuesday,1852000,4105000,Journeys_2022.csv,Tuesday,2022,1,January,1,11,2,0,5957000
2022-01-12,Wednesday,2021000,4223000,Journeys_2022.csv,Wednesday,2022,1,January,1,12,2,0,6244000
2022-01-13,Thursday,2033000,4224000,Journeys_2022.csv,Thursday,2022,1,January,1,13,2,0,6257000
2022-01-14,Friday,2127000,4444000,Journeys_2022.csv,Friday,2022,1,January,1,14,2,0,6571000
2022-01-15,Saturday,1865000,3431000,Journeys_2022.csv,Saturday,2022,1,January,1,15,2,1,5296000
2022-01-16,Sunday,1249000,2448000,Journeys_2022.csv,Sunday,2022,1,January,1,16,2,1,3697000
2022-01-17,Monday,1878000,4226000,Journeys_2022.csv,Monday,2022,1,January,1,17,3,0,6104000
2022-01-18,Tuesday,2040000,4302000,Journeys_2022.csv,Tuesday,2022,1,January,1,18,3,0,6342000
2022-01-19,Wednesday,2112000,4320000,Journeys_2022.csv,Wednesday,2022,1,January,1,19,3,0,6432000
2022-01-20,Thursday,2249000,4394000,Journeys_2022.csv,Thursday,2022,1,January,1,20,3,0,6643000
2022-01-21,Friday,2235000,4490000,Journeys_2022.csv,Friday,2022,1,January,1,21,3,0,6725000
2022-01-22,Saturday,2065000,3486000,Journeys_2022.csv,Saturday,2022,1,January,1,22,3,1,5551000
2022-01-23,Sunday,1404000,2447000,Journeys_2022.csv,Sunday,2022,1,January,1,23,3,1,3851000
2022-01-24,Monday,1976000,4232000,Journeys_2022.csv,Monday,2022,1,January,1,24,4,0,6208000
2022-01-25,Tuesday,2196000,4331000,Journeys_2022.csv,Tuesday,2022,1,January,1,25,4,0,6527000
2022-01-26,Wednesday,2280000,4415000,Journeys_2022.csv,Wednesday,2022,1,January,1,26,4,0,6695000
2022-01-27,Thursday,2382000,4457000,Journeys_2022.csv,Thursday,2022,1,January,1,27,4,0,6839000
2022-01-28,Friday,2411000,4647000,Journeys_2022.csv,Friday,2022,1,January,1,28,4,0,7058000
2022-01-29,Saturday,2144000,3710000,Journeys_2022.csv,Saturday,2022,1,January,1,29,4,1,5854000
2022-01-30,Sunday,1392000,2643000,Journeys_2022.csv,Sunday,2022,1,January,1,30,4,1,4035000
2022-01-31,Monday,2149000,4383000,Journeys_2022.csv,Monday,2022,1,January,1,31,5,0,6532000
2022-02-01,Tuesday,2411000,4564000,Journeys_2022.csv,Tuesday,2022,2,February,1,1,5,0,6975000
2022-02-02,Wednesday,2458000,4563000,Journeys_2022.csv,Wednesday,2022,2,February,1,2,5,0,7021000
2022-02-03,Thursday,2585000,4583000,Journeys_2022.csv,Thursday,2022,2,February,1,3,5,0,7168000
2022-02-04,Friday,2507000,4676000,Journeys_2022.csv,Friday,2022,2,February,1,4,5,0,7183000
2022-02-05,Saturday,2322000,3684000,Journeys_2022.csv,Saturday,2022,2,February,1,5,5,1,6006000
2022-02-06,Sunday,1407000,2521000,Journeys_2022.csv,Sunday,2022,2,February,1,6,5,1,3928000
2022-02-07,Monday,2231000,4468000,Journeys_2022.csv,Monday,2022,2,February,1,7,6,0,6699000
2022-02-08,Tuesday,2557000,4593000,Journeys_2022.csv,Tuesday,2022,2,February,1,8,6,0,7150000
2022-02-09,Wednesday,2620000,4638000,Journeys_2022.csv,Wednesday,2022,2,February,1,9,6,0,7258000
2022-02-10,Thursday,2687000,4687000,Journeys_2022.csv,Thursday,2022,2,February,1,10,6,0,7374000
2022-02-11,Friday,2607000,4729000,Journeys_2022.csv,Friday,2022,2,February,1,11,6,0,7336000
2022-02-12,Saturday,2351000,3794000,Journeys_2022.csv,Saturday,2022,2,February,1,12,6,1,6145000
2022-02-13,Sunday,1580000,2603000,Journeys_2022.csv,Sunday,2022,2,February,1,13,6,1,4183000
2022-02-14,Monday,2408000,3989000,Journeys_2022.csv,Monday,2022,2,February,1,14,7,0,6397000
2022-02-15,Tuesday,2534000,3767000,Journeys_2022.csv,Tuesday,2022,2,February,1,15,7,0,6301000
2022-02-16,Wednesday,2665000,4011000,Journeys_2022.csv,Wednesday,2022,2,February,1,16,7,0,6676000
2022-02-17,Thursday,2802000,4121000,Journeys_2022.csv,Thursday,2022,2,February,1,17,7,0,6923000
2022-02-18,Friday,1844000,3490000,Journeys_2022.csv,Friday,2022,2,February,1,18,7,0,5334000
2022-02-19,Saturday,2252000,3535000,Journeys_2022.csv,Saturday,2022,2,February,1,19,7,1,5787000
2022-02-20,Sunday,1434000,2453000,Journeys_2022.csv,Sunday,2022,2,February,1,20,7,1,3887000
2022-02-21,Monday,2294000,4418000,Journeys_2022.csv,Monday,2022,2,February,1,21,8,0,6712000
2022-02-22,Tuesday,2784000,4681000,Journeys_2022.csv,Tuesday,2022,2,February,1,22,8,0,7465000
2022-02-23,Wednesday,2911000,4749000,Journeys_2022.csv,Wednesday,2022,2,February,1,23,8,0,7660000
2022-02-24,Thursday,3066000,4723000,Journeys_2022.csv,Thursday,2022,2,February,1,24,8,0,7789000
2022-02-25,Friday,2936000,4956000,Journeys_2022.csv,Friday,2022,2,February,1,25,8,0,7892000
2022-02-26,Saturday,2592000,3944000,Journeys_2022.csv,Saturday,2022,2,February,1,26,8,1,6536000
2022-02-27,Sunday,1810000,2819000,Journeys_2022.csv,Sunday,2022,2,February,1,27,8,1,4629000
2022-02-28,Monday,2465000,4634000,Journeys_2022.csv,Monday,2022,2,February,1,28,9,0,7099000
2022-03-01,Tuesday,180000,5310000,Journeys_2022.csv,Tuesday,2022,3,March,1,1,9,0,5490000
2022-03-02,Wednesday,2315000,4949000,Journeys_2022.csv,Wednesday,2022,3,March,1,2,9,0,7264000
2022-03-03,Thursday,187000,5321000,Journeys_2022.csv,Thursday,2022,3,March,1,3,9,0,5508000
2022-03-04,Friday,2479000,5051000,Journeys_2022.csv,Friday,2022,3,March,1,4,9,0,7530000
2022-03-05,Saturday,2441000,3886000,Journeys_2022.csv,Saturday,2022,3,March,1,5,9,1,6327000
2022-03-06,Sunday,1608000,2834000,Journeys_2022.csv,Sunday,2022,3,March,1,6,9,1,4442000
2022-03-07,Monday,2450000,4630000,Journeys_2022.csv,Monday,2022,3,March,1,7,10,0,7080000
2022-03-08,Tuesday,2776000,4785000,Journeys_2022.csv,Tuesday,2022,3,March,1,8,10,0,7561000
2022-03-09,Wednesday,2820000,4792000,Journeys_2022.csv,Wednesday,2022,3,March,1,9,10,0,7612000
2022-03-10,Thursday,2914000,4852000,Journeys_2022.csv,Thursday,2022,3,March,1,10,10,0,7766000
2022-03-11,Friday,2771000,4863000,Journeys_2022.csv,Friday,2022,3,March,1,11,10,0,7634000
2022-03-12,Saturday,2554000,4057000,Journeys_2022.csv,Saturday,2022,3,March,1,12,10,1,6611000
2022-03-13,Sunday,1792000,2759000,Journeys_2022.csv,Sunday,2022,3,March,1,13,10,1,4551000
2022-03-14,Monday,2462000,4659000,Journeys_2022.csv,Monday,2022,3,March,1,14,11,0,7121000
2022-03-15,Tuesday,2757000,4817000,Journeys_2022.csv,Tuesday,2022,3,March,1,15,11,0,7574000
2022-03-16,Wednesday,2872000,4725000,Journeys_2022.csv,Wednesday,2022,3,March,1,16,11,0,7597000
2022-03-17,Thursday,2996000,4947000,Journeys_2022.csv,Thursday,2022,3,March,1,17,11,0,7943000
2022-03-18,Friday,2795000,4976000,Journeys_2022.csv,Friday,2022,3,March,1,18,11,0,7771000
2022-03-19,Saturday,2604000,4027000,Journeys_2022.csv,Saturday,2022,3,March,1,19,11,1,6631000
2022-03-20,Sunday,1731000,2854000,Journeys_2022.csv,Sunday,2022,3,March,1,20,11,1,4585000
2022-03-21,Monday,2431000,4633000,Journeys_2022.csv,Monday,2022,3,March,1,21,12,0,7064000
2022-03-22,Tuesday,2781000,4818000,Journeys_2022.csv,Tuesday,2022,3,March,1,22,12,0,7599000
2022-03-23,Wednesday,2887000,4850000,Journeys_2022.csv,Wednesday,2022,3,March,1,23,12,0,7737000
2022-03-24,Thursday,2982000,4889000,Journeys_2022.csv,Thursday,2022,3,March,1,24,12,0,7871000
2022-03-25,Friday,2846000,5099000,Journeys_2022.csv,Friday,2022,3,March,1,25,12,0,7945000
2022-03-26,Saturday,2670000,4261000,Journeys_2022.csv,Saturday,2022,3,March,1,26,12,1,6931000
2022-03-27,Sunday,1651000,2819000,Journeys_2022.csv,Sunday,2022,3,March,1,27,12,1,4470000
2022-03-28,Monday,2420000,4515000,Journeys_2022.csv,Monday,2022,3,March,1,28,13,0,6935000
2022-03-29,Tuesday,2795000,4650000,Journeys_2022.csv,Tuesday,2022,3,March,1,29,13,0,7445000
2022-03-30,Wednesday,2802000,4765000,Journeys_2022.csv,Wednesday,2022,3,March,1,30,13,0,7567000
2022-03-31,Thursday,2897000,4800000,Journeys_2022.csv,Thursday,2022,3,March,1,31,13,0,7697000
2022-04-01,Friday,2744000,4917000,Journeys_2022.csv,Friday,2022,4,April,2,1,13,0,7661000
2022-04-02,Saturday,2421000,3760000,Journeys_2022.csv,Saturday,2022,4,April,2,2,13,1,6181000
2022-04-03,Sunday,1858000,2794000,Journeys_2022.csv,Sunday,2022,4,April,2,3,13,1,4652000
2022-04-04,Monday,2374000,3922000,Journeys_2022.csv,Monday,2022,4,April,2,4,14,0,6296000
2022-04-05,Tuesday,2666000,4156000,Journeys_2022.csv,Tuesday,2022,4,April,2,5,14,0,6822000
2022-04-06,Wednesday,2783000,4095000,Journeys_2022.csv,Wednesday,2022,4,April,2,6,14,0,6878000
2022-04-07,Thursday,2897000,4194000,Journeys_2022.csv,Thursday,2022,4,April,2,7,14,0,7091000
2022-04-08,Friday,2648000,4294000,Journeys_2022.csv,Friday,2022,4,April,2,8,14,0,6942000
2022-04-09,Saturday,2536000,3839000,Journeys_2022.csv,Saturday,2022,4,April,2,9,14,1,6375000
2022-04-10,Sunday,1723000,2872000,Journeys_2022.csv,Sunday,2022,4,April,2,10,14,1,4595000
2022-04-11,Monday,2488000,4049000,Journeys_2022.csv,Monday,2022,4,April,2,11,15,0,6537000
2022-04-12,Tuesday,2793000,4158000,Journeys_2022.csv,Tuesday,2022,4,April,2,12,15,0,6951000
2022-04-13,Wednesday,2841000,4217000,Journeys_2022.csv,Wednesday,2022,4,April,2,13,15,0,7058000
2022-04-14,Thursday,2879000,4385000,Journeys_2022.csv,Thursday,2022,4,April,2,14,15,0,7264000
2022-04-15,Friday,2067000,3696000,Journeys_2022.csv,Friday,2022,4,April,2,15,15,0,5763000
2022-04-16,Saturday,2202000,3803000,Journeys_2022.csv,Saturday,2022,4,April,2,16,15,1,6005000
2022-04-17,Sunday,1574000,2687000,Journeys_2022.csv,Sunday,2022,4,April,2,17,15,1,4261000
2022-04-18,Monday,1522000,2953000,Journeys_2022.csv,Monday,2022,4,April,2,18,16,0,4475000
2022-04-19,Tuesday,2570000,4561000,Journeys_2022.csv,Tuesday,2022,4,April,2,19,16,0,7131000
2022-04-20,Wednesday,2916000,4847000,Journeys_2022.csv,Wednesday,2022,4,April,2,20,16,0,7763000
2022-04-21,Thursday,2995000,4880000,Journeys_2022.csv,Thursday,2022,4,April,2,21,16,0,7875000
2022-04-22,Friday,2781000,4934000,Journeys_2022.csv,Friday,2022,4,April,2,22,16,0,7715000
2022-04-23,Saturday,2516000,4025000,Journeys_2022.csv,Saturday,2022,4,April,2,23,16,1,6541000
2022-04-24,Sunday,1666000,2906000,Journeys_2022.csv,Sunday,2022,4,April,2,24,16,1,4572000
2022-04-25,Monday,2489000,4714000,Journeys_2022.csv,Monday,2022,4,April,2,25,17,0,7203000
2022-04-26,Tuesday,2900000,4937000,Journeys_2022.csv,Tuesday,2022,4,April,2,26,17,0,7837000
2022-04-27,Wednesday,2980000,4923000,Journeys_2022.csv,Wednesday,2022,4,April,2,27,17,0,7903000
2022-04-28,Thursday,3105000,5023000,Journeys_2022.csv,Thursday,2022,4,April,2,28,17,0,8128000
2022-04-29,Friday,2868000,5129000,Journeys_2022.csv,Friday,2022,4,April,2,29,17,0,7997000
2022-04-30,Saturday,2466000,4209000,Journeys_2022.csv,Saturday,2022,4,April,2,30,17,1,6675000
2022-05-01,Sunday,1831000,3111000,Journeys_2022.csv,Sunday,2022,5,May,2,1,17,1,4942000
2022-05-02,Monday,1739000,3157000,Journeys_2022.csv,Monday,2022,5,May,2,2,18,0,4896000
2022-05-03,Tuesday,2806000,4812000,Journeys_2022.csv,Tuesday,2022,5,May,2,3,18,0,7618000
2022-05-04,Wednesday,3018000,4970000,Journeys_2022.csv,Wednesday,2022,5,May,2,4,18,0,7988000
2022-05-05,Thursday,3130000,5103000,Journeys_2022.csv,Thursday,2022,5,May,2,5,18,0,8233000
2022-05-06,Friday,2888000,5171000,Journeys_2022.csv,Friday,2022,5,May,2,6,18,0,8059000
2022-05-07,Saturday,2490000,4137000,Journeys_2022.csv,Saturday,2022,5,May,2,7,18,1,6627000
2022-05-08,Sunday,1793000,3115000,Journeys_2022.csv,Sunday,2022,5,May,2,8,18,1,4908000
2022-05-09,Monday,2587000,4818000,Journeys_2022.csv,Monday,2022,5,May,2,9,19,0,7405000
2022-05-10,Tuesday,2971000,4953000,Journeys_2022.csv,Tuesday,2022,5,May,2,10,19,0,7924000
2022-05-11,Wednesday,3070000,4850000,Journeys_2022.csv,Wednesday,2022,5,May,2,11,19,0,7920000
2022-05-12,Thursday,3201000,5095000,Journeys_2022.csv,Thursday,2022,5,May,2,12,19,0,8296000
2022-05-13,Friday,2905000,5182000,Journeys_2022.csv,Friday,2022,5,May,2,13,19,0,8087000
2022-05-14,Saturday,2634000,4231000,Journeys_2022.csv,Saturday,2022,5,May,2,14,19,1,6865000
